id,message_id,content,user_id,session_id,reply_to_message_id,created_at
173,NvHjN3RG9hRHCDjXx80FyzodZC5nRPVl,"Et toi, comment ça se fait que tu es venu en Belgique?",8,19,,2024-08-22 10:24:13.805649
174,my_qKCMpYc1hGRg4Nya14gbXLJlGCoBr,"Oo wauw, c'est très importante! Mon frère travaille pour les Joint Chiefs, J3, je pense, ou J4, en logistique.",12,19,,2024-08-22 10:24:56.223748
175,eUpFd3KeMTLLVtfu9YjuT01Wp7Bnsuq2,Il doit beaucoup voyager ? Tu as d'autres frères et soeurs ?,8,19,,2024-08-22 10:25:42.638574
176,86En9yAh07QyLuVtCZxOcfcGsK3SRQkd,"Comment j'arrivais en Belgique est une histoire très longue, mais la version petite est que j'étais dans le seminaire (dans 2010-2011) pour le diocese de Madison, et je suis envoyé au College Americain à Louvain. Je sortais du seminaire dans 2013 et retournais en Belgique pour continuer mes études.",12,19,,2024-08-22 10:27:51.484406
177,YP7LuZ749PdW26shbKAUqxKgu_tYGNYM,"Maintenant, Adam ne voyage pas beaucoup, mais il voyagait parfois avant.",12,19,,2024-08-22 10:29:05.371415
178,TpQUlbt-Gzfcggsw6JDSnW-GliLLrwxT,"Ah ok! Ca fait longtemps que tu connais la Belgique alors :) Pour les dates, on dit : en 2010, en 2013, ...",8,19,,2024-08-22 10:29:14.758784
179,1LOKCyMoIw4QgtqTD_7ZaqZBwFLtLk4I,Et tu aimes la Belgique?,8,19,,2024-08-22 10:29:20.471440
180,Iy1D88gqxf8St3VZ16AWUowgIrQHKxUH,"Oui, ça fait longtemps! J'ai passé deux ans aux États Unis en 2011-2013, mais j'ai été ici (since) 2013.",12,19,,2024-08-22 10:31:12.243552
181,QXFJpD4hu02nmOlad9yV-CsighS4AZ09,depuis 2013!,8,19,,2024-08-22 10:31:33.467935
182,-h_fadjGz5Opf_LH5gIxKYG5JoNUF97G,"Oui, j'adore Belgique, le plus du temp haha Depuis l'avril je suis cittoyen!",12,19,,2024-08-22 10:32:00.081820
183,M6A9s88zd5tKuAYFf5hz2Qglsm_E6m7v,Oh génial! Tu as été voter alors 🙂,8,19,,2024-08-22 10:32:27.362121
184,1tuQpQ26qZzf1ugMejKl9-O1EADxfvFK,Et tu vis à Louvain-la-Neuve?,8,19,,2024-08-22 10:32:41.416076
185,YOxoUYjLfihQ1dZDdU-WamuuUMectEnJ,"haha allez, je ne pouvais pas voter en juin, mais je dois voter en octobre...woo-hoo 🥳🙄",12,19,,2024-08-22 10:33:49.379392
186,AgXEe1n2FrWZRamGwFvXjNxAVcb_Wzor,Et tu ne dois pas voter pour Kamala/Trump alors? 🤪,8,19,,2024-08-22 10:34:20.382441
187,QiRIeflKpGTeUPlksCAldfCRdjbrIn8q,"No, j'habite à Bruxelles, je vais à LLN un ou deux fois par semaine pendent l'année scholaire.",12,19,,2024-08-22 10:35:11.778452
188,x3F9DS2JzKUR4ihsuuRZcjFl2usxQn3_,Oh c'est chouette! Tu vis dans une colocation (= avec d'autres personnes) ?,8,19,,2024-08-22 10:36:09.691565
189,knp7NO0RSDrHKJMyXWEtq-3Y9_kZkq25,"Le voter n'est pas obligatoire pour les Americains, mais je vais voter... pas pour Kamala ou Trump! Je desteste les deux parties",12,19,,2024-08-22 10:36:19.748911
190,GaygSQN5_IWNYF8iZYUkUUOhKLtZAh3E,(C'est chouette? That's an owl? haha),12,19,,2024-08-22 10:36:42.119319
191,OBNmvDg-YzyJeWCOyEQceWnK_VLGvOHy,"Ahahah oui chouette = owl mais aussi = cool, sympa, formidable 😄",8,19,,2024-08-22 10:37:37.341472
192,PjPfJ7KeCFL2MauT8RooJTpXMe6I7BCO,"Non, j'ai un appartement seul dans la centre-ville. Pas des collocataires.",12,19,,2024-08-22 10:37:46.097518
193,A1ZuZ5v20x2hrQK0wTw5O2iHsPkTJPnf,"Ok! Tu connais sûrement mieux Bruxelles que moi! Je n'y vais pas très souvent, mais il y a beaucoup de choses à faire.",8,19,,2024-08-22 10:38:33.843625
194,51bIRdq_3vPE4j7Edb8ih0i3nO8zoMdT,"(J'étudie avec Duolingo, allors j'ai appris le mot 'chouette' hahaha)",12,19,,2024-08-22 10:38:37.414954
195,BBkw__TZsXbuJuK88kTnuJUxwy6UGLmT,J'adore la librairie Waterstones pour les livres en anglais :),8,19,,2024-08-22 10:38:49.917974
196,Cf6Bvdw4lx7uCOrvM6X-z397yAh7_K98,Ahhh Duolingo ! Je fais un peu d'italien aussi. Ma maman est italienne mais je ne parle pas italien 😒,8,19,,2024-08-22 10:39:22.027311
197,yPvFPMHt5aK4WIsgv0OfDO0kNKsEkbwq,"Oui, parfois trop choses à faire! Mais je travaillais trop, et je ne faisais pas beaucoup.",12,19,,2024-08-22 10:40:08.760498
198,r6jzvw4yPmS1MZyOkiFHjloeRxS6DSiL,"Ah, ta maman est italienne, c'est chouette! (haha) Et ton papa? Il est belge?",12,19,,2024-08-22 10:40:48.767084
199,qDhbt4YqRPeVslSBsifgeYY1SBNNFKFI,Qu'est-ce que tu fais comme métier ? Tu es professeur d'anglais ?,8,19,,2024-08-22 10:41:18.651001
200,8RIVpmmQ96nLICeXt7TZswbyjHgZUOvB,"Oui, mon papa est belge !",8,19,,2024-08-22 10:41:25.955845
201,oevc9ZNx26ey8rD8SDXW-3wam0giNEp3,"Oui, je suis prof d'anglais. Avant, dans les lycées, et maintentaint à l'UCLouvain. Je suis aussi étudiant doctoral",12,19,,2024-08-22 10:42:22.925045
202,tP0WxpX9zesP8CbRXmXFHUhgaFyjqdoN,"Ou, j'éspere être – je suis encore (applying) à l'école doctorale",12,19,,2024-08-22 10:42:59.991410
203,fKRN3j79ZAy8IaLLs0SSjamgFtZoS8LI,"Ah en effet, ça ne m'étonne pas que tu travailles beaucoup alors!",8,19,,2024-08-22 10:43:13.636621
204,KViis0PxTYy4-1qGVjFCPTxSHCZJiZdI,Tu donnes cours d'anglais à des francophones alors?,8,19,,2024-08-22 10:43:19.062041
205,Yn6yo-IqtNB0fM822WQnEMUnKFWe9CAZ,(étonne?),12,19,,2024-08-22 10:43:31.892758
206,yYAKHhHC6mwk7miyRyZDGUwysOfKhddH,= then it is not surprising for me that you have to work a lot :p,8,19,,2024-08-22 10:43:51.603649
207,XMy-k3SpvOViE-F8PpxSTjFB7EIQxKta,haha ah oui,12,19,,2024-08-22 10:44:01.165073
208,mMJjrZiGn-9dGR0L4ZSAd6qDYStcoP_k,= je ne suis pas étonnée = ça ne m'étonne pas,8,19,,2024-08-22 10:44:09.506281
209,yx6ovCJPMsBM67Ikmu2tni2PaXe5GWmd,"Oui, le plus de mes étudiants sont francophones (ou doivent être francophone... parce que c'est une université francophone), mais aussi dans les lycées, j'ai eu pluseurs étudiants francophone (mais les lycées étaient flammandes).",12,19,,2024-08-22 10:46:15.516412
210,SvTrrXD4OeuqeIgomROZO6ZNldAQJXKv,"[Maybe at this point I can suggest that we chat for 45 minutes, as we've done, and end with 15 minutes of feedback/correction? Or should we chat for the full hour?]",12,19,,2024-08-22 10:47:10.025397
211,4L5ZYfDTWB1NDaY6xUSDmRx_sXeSLPt5,"[Yes, we can stop here!]",8,19,,2024-08-22 10:48:08.238757
212,AjUXo6buJfu79iHgdrfX-uJ5E3gZMiPS,[You seem very at ease with French! I am impressed!],8,19,,2024-08-22 10:48:21.417326
213,ViNYX0ARPhRn4QdWObtEmycstT2_tnMK,"[I suppose feedback is where 'replying' would come in really handy, since then you could reply to specific messages to point out the corrections...]",12,19,,2024-08-22 10:48:39.079423
214,ypWFpOWmXd8oZeCSf11xJfOrkNBt1YUT,"[I don't know if Serge told you, but you can obviously check words/expressions on Deepl or on another platform to help you, as long as you dont copy and paste everything!]",8,19,,2024-08-22 10:48:49.681034
215,k9QF5WNMFb8jyFGwcnVmreE7R7H3t2-M,"[Oh, no, he didn't say; I was going to ask you that, but thought I'd try without it first. I have to admit I surprised myself a bit, too :D]",12,19,,2024-08-22 10:49:24.941992
216,8UgfscGrDM_8EUQ4SfqgXPeeZy43WjcQ,"[Alternatively, for next time, or at least until replying is an option, maybe feedback along the way is easier? You could start your message with corrections (in brackets) and then put your message
on the next line?]",12,19,,2024-08-22 10:51:20.824011
217,PHXtCtlZK4OXzD8sdpae1MJXbi9lqCsa,"[Yes that is a good idea!! I will do that. I can write here some things In have noticed, but you only made very minor mistakes, that do not impede understanding at all!! On dit : je fais le ménage. On dit : le niveau A1, le niveau A2. Pour les pays, les régions, on dit LE, LA xxx : l'Écosse, le Wisconsin, le Canada... ]",8,19,,2024-08-22 10:53:34.237405
218,DzK3zdUJ4JBEILTpYJtDEdD7rCuhXeTX,"[If you can do it without checking elsewhere, that is even better of course! And you can always ask me and I use other words, synonyms, or a translation in English :)]",8,19,,2024-08-22 10:54:12.694740
219,hSPLXXffkiXaIYrPgoBEKacgejt51ch1,"[OK, for something like US states, are they all masculine? Or does it depend?]",12,19,,2024-08-22 10:54:31.857578
220,gVj_JZqH6PfQg1AgTXAwBqEcRFXwnNJP,"[Exactly, this time I did not use any external resources, and if I was totally stuck, I put the word in English in brackets to show that I was missing it. So that seemed to work well, you picked up on it straight away.]",12,19,,2024-08-22 10:55:24.091099
221,HMQlX4m2gvsOgsrEtEeO1IAry5yXaQmK,[And likewise when you used a word I didn't know or couldn't figure out from the context.],12,19,,2024-08-22 10:55:56.413868
222,cK3j85YXaw7h4MMxvhU-ISRFC5C7h4bE,"[It depends. On dit : les États-Unis, les Pays-Bas, au masculin, mais les Bahamas au féminin, par exemple!]",8,19,,2024-08-22 10:58:07.221766
223,AOSKUNHIOKKq_1jL8iuzQjsuhh0ZghWu,"[Yes, that was very good idea so we can keep on like that!]",8,19,,2024-08-22 10:58:39.148418
224,ztXcBKE3wX9eO6_nFwWEoNQbSPg6_oP1,"[When are you available for our next session? I am free on Monday (26), at 9 or 10am? Are you too?]",8,19,,2024-08-22 10:59:32.679745
225,bYq32NO5A07jPWGVghxqQk6wL29YUSrY,"[Yeah, I know that's the case for countries, but there's often a French name for other countries as well. But for US States, I think French usually uses the English name, right? Like New York, Wisconsin, Hawaii, Washington... are all of those masculine, or are some states feminine?]",12,19,,2024-08-22 10:59:43.958673
226,Kw0oxJa2bEGuff9LrqfoS4jnTsizJOoZ,"La semaine prochaine, je donneras les examens lundi et mardi, et j'ai un rendez-vous avec le médicin mercredi. Est-ce que jeudi est possible?",12,19,,2024-08-22 11:01:36.917064
227,PSEoMgRAP_bBIZ_fYbHnkC3-NwYfJHpB,"[Yes, we use the same names and they are generally masculine. I don't know every state ahah maybe there are some exceptions, but I think that since it describes ""un état"" (masculin), we use ""le""]",8,19,,2024-08-22 11:01:42.030951
228,rq_YPygIuC_SwTbtFQ2N2Y7rWKWnWyp3,"Oui, parfait pour jeudi ! Au matin aussi? :)",8,19,,2024-08-22 11:01:56.596440
229,hiFOeeQyR0HbUZgr8WG1RM3YmySsj8B6,"[OK, makes sense!]",12,19,,2024-08-22 11:02:06.940154
230,YBWY4d9f5ooCZYKJA-TX-VU00_VdMpEz,"Oui, la même heure?",12,19,,2024-08-22 11:02:22.109068
231,YLTzZ2ybF8Vsnos4CgxMD1xCucpKoFEB,"Oui, c'est noté ! :)",8,19,,2024-08-22 11:02:43.183330
232,zJr8XHifDwH6dcn_5KnVJOxlPSH1Nmtu,"Bonne journée et bonne semaine, alors! Bravo déjà pour ton niveau et vivement notre prochaine session :)",8,19,,2024-08-22 11:03:00.244998
233,pMjQGrEvIlbw9CSPR5lPcDsF7yorKm7l,"Bon, moi aussi. Je envoyeras aussi un message à Serge avec un resumé de notre convo :)",12,19,,2024-08-22 11:03:30.697022
234,4gc3sPkhytvTopc0dPUM5vc-J1eGGIeE,"Et pour toi, aussi!",12,19,,2024-08-22 11:03:39.851446
235,gKGawyHNi1WeCIKbJmzQimk8cY4Vrf2D,"Parfait, merci, tu peux me mettre en copie :)",8,19,,2024-08-22 11:03:48.885966
236,1at7rxj0rKt6OXaWbD4LgR0Sl5ZcIf8M,"Merci beaucoup, Victoria!",12,19,,2024-08-22 11:03:59.627607
237,sLha2z_7kcmNh4sidDW8_9antWXrBSFe,Oké – à la semaine prochaine!,12,19,,2024-08-22 11:04:57.522839
238,lcsS0pBsLZUSaxlU8xKgevmAhoRtFRHM,Salut Tyler :) Comment tu vas aujourd'hui ?,8,20,,2024-08-29 09:59:33.840158
239,d8CPFFKFxWp7E8pGW-Tiehgj8C3ttkRU,"Salut, Victoria! Ça va bien, merci, et toi?",12,20,,2024-08-29 10:01:13.389739
240,uQMLfFWXhGyyqa6Lw5l9dNAf_oCiDSS0,Ca va aussi ☺️ Tu es libre pour discuter jusque 11h ?,8,20,,2024-08-29 10:01:40.861596
241,KZ_txJFA_gvDnKAWxk6haElQtH6EVczH,"Oui, c'est parfait. Je dois partir à l'heure pour une autre rendez-vous, mais je suis libre jusque 11h. :)",12,20,,2024-08-29 10:02:32.119846
242,s5b1Vs5NeZS_M4j2EzG5ULjduo0q4B-5,"(un* rendez-vous) Parfait ! Aujourd'hui, je me disais qu'on peut parler de nos loisirs, pour décider d'une activité à faire ensemble. Ca te tente ?",8,20,,2024-08-29 10:02:55.235043
243,hPGOBx7my48zw9-JguZXozjca2uP09pr,[ ça te tente = are you up for it ? ],8,20,,2024-08-29 10:03:09.935085
244,OIHE_ShYb3ZB-Iu350d09QguDB2Oh1mv,Super! Qu'est-ce que tu fais pour tes loisirs?,12,20,,2024-08-29 10:03:45.695497
245,XCbYLmRrHpCuwOXaSis117YZD1BLvTto,"( * comme loisirs ) Alors, j'aime beaucoup lire et regarder des séries ou des films. J'aime aussi écrire donc, parfois, je participe à des ateliers d'écriture. Et toi, qu'est-ce que tu aimes faire pendant ton temps libre ?",8,20,,2024-08-29 10:04:55.200118
246,zlytp9OO7xY0oA3yzxXJKUDjx_e3Uxza,"(Au debut, je réponderai à tes loisirs, (then) je réponderai à ta question :) )",12,20,,2024-08-29 10:06:33.374179
247,fcX2G6kIDwfmx9Zusegi4fLyw3h-lG6Q,( then = après ),8,20,,2024-08-29 10:06:54.861284
248,NHP-GIf-ezoTo1hMSpa0htUKGTyUjFIU,Quel livre lis-tu maintenant? Ton livre préféré est quoi?,12,20,,2024-08-29 10:07:13.649890
249,PF4wcOyvLOx8USXEmksN849ddw9uWi1R,"Je lis beaucoup en anglais. J'adore Liane Moriarty, mon livre préféré d'elle est 'Big Little Lies'. Il a été adapté en série, je te la conseille ! C'est génial !",8,20,,2024-08-29 10:08:11.738358
250,tLjtMXZpQ6SyBTCmUN6MXK18bpbq1LQZ,"Oh, c'est une mystère, non? Ou crime fiction?",12,20,,2024-08-29 10:08:49.023197
251,pD8wBMNYVoDMIdVbZFqxYS5z4Xwg6RgM,Très interestant!,12,20,,2024-08-29 10:08:54.991720
252,pywzav3LvE2BWC6pSruVCTsIm0wfc4bR,"(je répondrai*) (Quel est ton livre préféré?* OU Ton livre préféré, c'est quoi?*) (*un mystère) (*intéressant) Oui, ce sont des thrillers, souvent autour d'une vie de famille ou de couple :) J'adore!",8,20,,2024-08-29 10:10:18.443073
253,86VGPbL53msNObTwLKh1Fv-_aFiRGGM_,"J'aime aussi les mystères – specialement les oeuvres d'Agatha Christie. Je n'ai pas beaucoup de temps pour lire, mais je lis quand je peux :)",12,20,,2024-08-29 10:12:04.920913
254,Flbh2QbrDnfDf8VMnVMls_mhemvNK5yZ,"Maintenant je prépare pour un spéctacle, ""Murder on the Orient Express"" avec les Trivial Muffins à Louvain.",12,20,,2024-08-29 10:12:56.610276
255,5OQpZKvU8L1WXmd6sCeUBjGqAspMWYOk,Ah oui ! Je n'ai jamais lu Agatha Christie.,8,20,,2024-08-29 10:13:07.630118
256,wuk2OT3UTeRmZy0z3FqFKUfPB4czmm3X,"Oh, c'est génial !! J'ai vu le film 🤩",8,20,,2024-08-29 10:13:27.718882
257,M2NHWUe35Qjd3DuUZ244BvvSxRBdq4Bu,Tu en dois! Elle est la reine de crime! :D,12,20,,2024-08-29 10:13:35.617848
258,WAu5_1XJKlaOa1B_4f_mlf_uKDJHcnIp,Ca sera une pièce de théâtre alors ?,8,20,,2024-08-29 10:13:39.166283
259,QHoIvWct4oa9igHJWEJrGUyJdvAQFUI-,Je note pour mes prochaines lectures :),8,20,,2024-08-29 10:13:56.966228
260,wXetEjyRG26853T-JiImnmIta3B7UKJ6,( *Je prépare un spectacle),8,20,,2024-08-29 10:14:24.838048
261,nXqp6t1YbQ_bu0IRAlATVyVvtEHCzbBD,"Oui, une pièce de théâtre – trois (performances) à Louvain, deux à Malines, et un à Bruxelles, en octobre.",12,20,,2024-08-29 10:15:12.004958
262,MwwVWM7PNWmIrewFiFbeK7A194trxkEw,"Je suis Hector MacQueen, l'assistant de Samuel Ratchett.",12,20,,2024-08-29 10:15:33.596082
263,BDUJuM4dQGchMViIbBWqD6vGs1SArOQh,Beaucoup de représentations alors ! C'est super chouette. Je ne connaissais pas les Trivial Muffins. Ce ne sont que des anglophones ? Tu en fais partie depuis longtemps ?,8,20,,2024-08-29 10:16:36.263426
264,HwW3GD1CK25y_qGlr24QZ-oX8yoGmKZN,Régarder et jouer les pièces de théâtre sont quelques de mes loisirs.,12,20,,2024-08-29 10:16:36.540231
265,CpP4ZEEO4jRgz5wbm4OdPrGxRTGOkHn_,( quelques un de mes loisirs ),8,20,,2024-08-29 10:16:48.853274
266,DzbiXx1qgfbWMutEGADldy4dPTpi2YaE,"Oui, Trivial Muffins font des pièces en anglais. J'ai été avec eux il y a ... 8 ans? 9?",12,20,,2024-08-29 10:18:24.501642
267,TEox3mPe0zfBhEsY4--pJ5_7RB7A0q8_,Mais plus acteurs ne sont pas anglophones.,12,20,,2024-08-29 10:19:14.240750
268,bH2AezMNv48ltIX7fyhnAqots72WITzG,"Il y a deux 'vrai' anglophones, je pense, peut-être trois.",12,20,,2024-08-29 10:19:43.128011
269,is4HSuVS4UELTjVJefSdTO-aAteMHWhh,"(Je suis avec eux depuis 8, 9 ans*) Oh, c'est dommage que je n'en ai pas entendu parler plus tôt. J'ai vécu à Louvain-la-Neuve pendant 6 ans. Maintenant, je ne suis plus dans la région.",8,20,,2024-08-29 10:19:48.948077
270,TGthpKVybtAYBFsf1MotjewZYimJ4yDV,Tu vas parfois voir des pièces en français ?,8,20,,2024-08-29 10:20:12.211063
271,IHNX4FuVlb3OVv_WGmtHMU6lIZjbtaqx,"Ah, mais ils sont à Louvain-la-vielle ;-) (Leuven)",12,20,,2024-08-29 10:20:18.802831
272,V7SUPb-axIiTzv0MQN-aqcR0lEVrIrJN,( vieille - c'est un mot difficile 🤪 ),8,20,,2024-08-29 10:20:59.912473
273,rJDtMWCvjc4n600k_osnmuvyHO8PIsvQ,"Ah d'accord ! En fait, ça ne m'étonne pas, c'est plutôt en Flandre que tout le monde parle anglais !",8,20,,2024-08-29 10:21:33.004176
274,MHQ4C05ERPWRbI3JkruUytVZYIfG59O6,"Mais avec les étudiants à Louvain-la-Neuve, je pense que ça fonctionnerait bien aussi 🙂",8,20,,2024-08-29 10:21:53.483711
275,SoqRy24mySqdGxQEoFf_DyZkFwz-QykI,"J'ai vu quelques pièces en français, mais souvent les opéras (avec surtitles). Il y a 2 ans, j'ai vu 'Les Misérables' en concert en français – c'étais magnifique!",12,20,,2024-08-29 10:22:11.313768
276,qjlxRXsmWyQ_iSFGrkHECYTonNwdQmoJ,( sous-titres / c'était ),8,20,,2024-08-29 10:23:07.464056
277,Ac1udmYakDI67j9bIygMxl2MCGyYjSlm,"Je n'ai été à l'opéra qu'une fois dans ma vie, à Budapest. Aussi avec des sous-titres évidemment !",8,20,,2024-08-29 10:23:23.719924
278,tkstnPFiKZFCVza5nPyogXbUN7bOQMIa,Tu parles d'autres langues que le français (et l'anglais évidemment ahaha) ?,8,20,,2024-08-29 10:23:39.449651
279,PwPAEo3SOE4rEC6vDWck3JOnD8EH7UBq,"C'est une bonne idée, faire un spectacle (performance?) à LLN, je la suggesterai!",12,20,,2024-08-29 10:24:04.995468
280,mNgARHvp2ozE2uHj_cF92w2kuk_D8tD2,À Budapest! Wauw!,12,20,,2024-08-29 10:24:37.864571
281,JNApfEIol2VZtEhCRcJ_d9nQREYNR1Ya,"Oui, je suis sûre que le spectacle aurait du succès ! (*je le suggérerai)",8,20,,2024-08-29 10:24:50.105437
282,1LVi-YFQGYsgKlUaocsGU24ogsAWW74C,"On ne sait pas encore envoyer de photos ici dans le chat, mais quand on pourra, je te montrerai des photos de la salle d'Opéra. C'était magique !!",8,20,,2024-08-29 10:25:16.067582
283,nXViOnDZ_HqTwtyjNmmiIrU8vjrl6xja,"Je parle un peu neérlandais (~B1), et très peu arab et chinois (mais très très peu!)",12,20,,2024-08-29 10:25:45.341541
284,YCgfUW7pMvyzQ_vUO-9ONjumUQdAaZrR,"Waouw, c'est déjà très bien! Un vrai polyglotte!",8,20,,2024-08-29 10:26:14.509725
285,wFU066e9f5pCQlfSD-hxLVDyHo-jTWmp,(pourquoi 'le suggérerai' mais 'une bonne idée'?),12,20,,2024-08-29 10:26:41.798643
286,dygj3mGMTzeavl4Id679ABTw_zD5hfUt,"Bon, si on va voir une pièce de théâtre, alors c'est en français ou en anglais, parce que malheureusement moi, je ne comprends pas ces autres langues 😅",8,20,,2024-08-29 10:26:55.738304
287,YPyfQozsOO9bAj2SjwXKQF9A6dWEb8vt,"Non, non haha il y a longtemps depuis j'étudiais l'arab ou le chinois... quinze ans ou plus",12,20,,2024-08-29 10:27:46.682510
288,vSoPipO6Yoizk5X-UelRFYAlhJDLux5b,"(Je ne suis pas certaine d'avoir compris ta question. L'expression ""C'est une bonne idée !"" est correcte, mais pour dire que tu donneras l'idée à quelqu'un, on utilise le futur : je le suggérerai / je le proposerai / j'en parlerai, ... )",8,20,,2024-08-29 10:27:53.938447
289,8bgArIa9-xb6jZfXQAiwiKYoGvqcpppf,"(OK – my question is, if 'idée' is feminine, why is it masculine in 'je le suggérerai'?)",12,20,,2024-08-29 10:28:42.485222
290,AE6nDXdFKabT80Eetjabx-eli17x-PGc,"(Ah, désolée, tu parlais de LE / LA ! Il vaut mieux dire alors ""je la proposerai"", parce qu'avec le verbe 'suggérer', c'est moins naturel !)",8,20,,2024-08-29 10:29:38.918449
291,t56IM5-Un2zC4z9EcW7jXOL5cMj8SeJE,(C'est une bonne idée de faire un spectacle à LLN. Je LE suggérerai = je suggérerai de faire un spectacle à LLN),8,20,,2024-08-29 10:30:27.063006
292,uFxVtSNMV4kZLB_qe4PCvbTzZ0VHSvOh,Est-ce que tu aimes aussi aller au cinéma ?,8,20,,2024-08-29 10:31:12.103480
293,WGUkHa-oILuvCfjfaiEkJ6_za_41gcep,"(Ah, oké, je comprends, merci)",12,20,,2024-08-29 10:31:21.082366
294,BbEMb2ECI_C6adAzBg7ixWRbwlZm99Zx,"Au cinéma? Euh, oui et non... beaucoup de films aujourd'hui ne sont pas bon, et le cinéma est très chèr. Je n'y vais pas souvent. Et toi?",12,20,,2024-08-29 10:32:43.450005
295,-jMb565vcSVuuN6PKN8rIEnlBJOaz0bS,"Moi, j'adore aller au cinéma. Mais j'avais la réduction pour les étudiants jusqu'à maintenant ! Sinon, c'est vrai que c'est vraiment cher.",8,20,,2024-08-29 10:33:27.738933
296,wY7A2uL3dwNIqogELO4OYJaauaqzEKLF,"Ah, je vois, tu es jeune! haha",12,20,,2024-08-29 10:33:46.959450
297,tOLWGn1U1_dZrH_Pvr6jjGny26ntBZn8,"Si tu regardes parfois des films en français, je te conseille ""Le comte de MonteCristo"", qui est encore au cinéma. Ca dure 3 heures mais c'est super, on ne voit pas le temps passer. J'adore l'acteur principal, Pierre Niney.",8,20,,2024-08-29 10:34:03.677942
298,RieGVEmR_cjdPlpD_KOoRyN3H42oAyRx,"Moi, je suis plus vieux :D",12,20,,2024-08-29 10:34:16.146906
299,Svpzla_r5wxR1S0UjfmDc-I9NryFSBJw,"Ahaha oui on peut dire ça, j'ai 24 ans ! J'ai terminé mon master l'année passée et j'ai refait un master cette année. Je vais seulement commencer à travailelr !",8,20,,2024-08-29 10:34:29.792685
300,U6rzMGtgzUP5k33qfrJx8t0cEoY3vlzr,travailler* 😗,8,20,,2024-08-29 10:34:36.581406
301,HcjhGgzy_PQ7Q1wvKTVgrckdZ5oJ9cSo,"Je pense que je l'ai lu au lycée, ""Le compte de Monte Cristo"", mais je devrais voir le film, certainement (et en français!)",12,20,,2024-08-29 10:36:10.317726
302,sV8WO0I2sjHAYreWRRpSkGv5lhXlqO0B,"24 ans est vraiment jeune :) Moi, j'ai 36 ans. Je ne recevois jamais les réductions haha",12,20,,2024-08-29 10:37:15.733856
303,ry08PDV05crYSreQ5O77jLOLblZEhTes,"( Encore un mot difficile du français ! On dit un compte bancaire, on dit ""je compte"", mais un comte (sans p) pour le titre de noblesse )",8,20,,2024-08-29 10:38:21.474770
304,qy-TyodW4_sML6WvhOpG3Omuo9PEvOnL,"Oui, c'est possible que tu l'aies lu, c'est un grand classique !",8,20,,2024-08-29 10:38:35.049247
305,m5fR_fV1Lomm2j95q39F7ywFwtBs1wxs,( je reçois * ),8,20,,2024-08-29 10:38:44.764715
306,W65o4G-47Bk9idM_OquRBPSZQQ8136Ie,"Une autre de mes loisirs est faire des mots croisés, je les adore, et parfois j'essuis les construire, aussi.",12,20,,2024-08-29 10:39:28.183831
307,pPdbwrb960fZzqb0DOZ7eMJbrjoO7Uqd,(J'essaie de les construire ? = I try),8,20,,2024-08-29 10:39:56.891186
308,Ew4VmtwnSefojwJhVr1uVMCGaq0nOwzm,Je ne suis pas très douée pour les mots croisés !,8,20,,2024-08-29 10:40:04.739829
309,Li5IY5LGAYe6WVAJrdygy8uack3oGnB_,"(I try to make them, i.e. construct them, not just solve)",12,20,,2024-08-29 10:40:14.680915
310,TflHzCfZA-1AxIR6VYySgeZnZoUG_vVm,(douée?),12,20,,2024-08-29 10:40:35.327659
311,SoZQqsOrcMD-dNLAD2fpjAz8kbU902--,"Oui, tu essaies de les construire :) Ca doit être difficile !",8,20,,2024-08-29 10:41:01.030214
312,yHClbRgnt0oBuASUHDrARQymKJx36pTb,Je fais le NYT chaque jour,12,20,,2024-08-29 10:41:06.026872
313,vLUueS1BuKcRT8hcE-CNJ1fLVWOBJSO2,( je pense qu'on traduirait par : I am not very talented ?),8,20,,2024-08-29 10:41:31.148713
314,Q6Rmq3gHMsOQ10Pk01tq-DRRqfL4PkfZ,"Qu'est-ce que c'est, le NYT ?",8,20,,2024-08-29 10:41:43.533847
